Date,CE,CW,NE,NO,NW,SE,SW,,,,,,,,,
8/14/2011,6.321796826,7.571411381,2.139884034,2.107269942,8.713500638,12.60440129,1.703025256,,8/11/2011,6.343720713,7.56201814,2.140807895,2.096006076,8.766389467,12.55308237,1.701001553
8/15/2011,6.314488992,7.574541856,2.139576087,2.111024529,8.695871592,12.62268721,1.703699809,,8/14/2011,6.321796826,7.571411381,2.139884034,2.107269942,8.713500638,12.60440129,1.703025256
8/18/2011,6.313067143,7.601145247,2.139418027,2.109953868,8.695358496,12.52028375,1.695975973,,8/15/2011,6.314488992,7.574541856,2.139576087,2.111024529,8.695871592,12.62268721,1.703699809
8/22/2011,6.311171044,7.646263877,2.139207294,2.10852635,8.694674517,12.38375302,1.685678591,,8/18/2011,6.313067143,7.601145247,2.139418027,2.109953868,8.695358496,12.52028375,1.695975973
8/25/2011,6.309748744,7.680099568,2.139049256,2.107455733,8.694161641,12.28224467,1.677956355,,8/22/2011,6.311171044,7.646263877,2.139207294,2.10852635,8.694674517,12.38375302,1.685678591
8/28/2011,6.308326249,7.713932445,2.138891227,2.106385134,8.693648867,12.18116816,1.670234804,,8/25/2011,6.309748744,7.680099568,2.139049256,2.107455733,8.694161641,12.28224467,1.677956355
8/30/2011,6.307377812,7.721497492,2.13878588,2.105671413,8.693307068,12.11378638,1.665087485,,8/28/2011,6.308326249,7.713932445,2.138891227,2.106385134,8.693648867,12.18116816,1.670234804
9/1/2011,6.102996085,7.47973773,2.069690841,2.037055839,8.412547068,11.65748107,1.606394002,,8/30/2011,6.307377812,7.721497492,2.13878588,2.105671413,8.693307068,12.11378638,1.665087485
9/2/2011,6.102141749,7.483398051,2.069639871,2.036710496,8.412381715,11.6247128,1.603903622,,9/1/2011,6.102996085,7.47973773,2.069690841,2.037055839,8.412547068,11.65748107,1.606394002
9/4/2011,6.100433074,7.490718535,2.069537932,2.036019818,8.412051049,11.55917775,1.600502233,,9/2/2011,6.102141749,7.483398051,2.069639871,2.036710496,8.412381715,11.6247128,1.603903622
9/5/2011,6.099578735,7.48841695,2.069486964,2.035674482,8.411885729,11.52683641,1.598801638,,9/4/2011,6.100433074,7.490718535,2.069537932,2.036019818,8.412051049,11.55917775,1.600502233
9/6/2011,6.098724397,7.486115432,2.069435997,2.035329148,8.411720416,11.49306543,1.59710111,,9/5/2011,6.099578735,7.48841695,2.069486964,2.035674482,8.411885729,11.52683641,1.598801638
9/8/2011,6.099276002,7.481512597,2.069334066,2.034638485,8.411389825,11.425525,1.593700252,,9/6/2011,6.098724397,7.486115432,2.069435997,2.035329148,8.411720416,11.49306543,1.59710111
9/9/2011,6.099551771,7.485898951,2.069283101,2.034293158,8.411224545,11.39175554,1.591999922,,9/8/2011,6.099276002,7.481512597,2.069334066,2.034638485,8.411389825,11.425525,1.593700252
9/10/2011,6.099827518,7.491118556,2.069232138,2.033947832,8.411059274,11.35798659,1.59029966,,9/9/2011,6.099551771,7.485898951,2.069283101,2.034293158,8.411224545,11.39175554,1.591999922
9/15/2011,6.101205922,7.517214673,2.068977339,2.032221232,8.410233074,11.19220463,1.581799338,,9/10/2011,6.099827518,7.491118556,2.069232138,2.033947832,8.411059274,11.35798659,1.59029966
9/16/2011,6.102726192,7.517972942,2.069141236,2.031875918,8.409909403,11.18656604,1.582811177,,9/15/2011,6.101205922,7.517214673,2.068977339,2.032221232,8.410233074,11.19220463,1.581799338
9/17/2011,6.104246459,7.518731176,2.069305133,2.031530606,8.409585748,11.18170407,1.583823002,,9/16/2011,6.102726192,7.517972942,2.069141236,2.031875918,8.409909403,11.18656604,1.582811177
9/19/2011,6.107900694,7.520247537,2.069632922,2.030839988,8.408938438,11.17198018,1.585846616,,9/17/2011,6.104246459,7.518731176,2.069305133,2.031530606,8.409585748,11.18170407,1.583823002
9/28/2011,6.12434412,7.527061063,2.071107892,2.027732309,8.406025841,11.12822322,1.594952242,,9/19/2011,6.107900694,7.520247537,2.069632922,2.030839988,8.408938438,11.17198018,1.585846616
9/30/2011,6.128901402,7.528574777,2.071435645,2.027041735,8.405378655,11.11849959,1.596975575,,9/28/2011,6.12434412,7.527061063,2.071107892,2.027732309,8.406025841,11.12822322,1.594952242
10/10/2011,6.356743058,7.765939138,2.142176794,2.091041956,8.682214538,11.43887823,1.660661179,,9/30/2011,6.128901402,7.528574777,2.071435645,2.027041735,8.405378655,11.11849959,1.596975575
10/11/2011,6.359097459,7.772865872,2.142346115,2.090685184,8.681880231,11.43385449,1.661706415,,10/10/2011,6.356743058,7.765939138,2.142176794,2.091041956,8.682214538,11.43887823,1.660661179
10/15/2011,6.368514898,7.765489688,2.14302338,2.089258116,8.680543052,11.4137597,1.665887226,,10/11/2011,6.359097459,7.772865872,2.142346115,2.090685184,8.681880231,11.43385449,1.661706415
10/22/2011,6.383379935,7.752583633,2.14420853,2.086760826,8.678203232,11.43031169,1.670478549,,10/15/2011,6.368514898,7.765489688,2.14302338,2.089258116,8.680543052,11.4137597,1.665887226
11/2/2011,6.200068929,7.481709109,2.076842656,2.015648441,8.394703504,11.0867608,1.623570108,,10/22/2011,6.383379935,7.752583633,2.14420853,2.086760826,8.678203232,11.43031169,1.670478549
11/11/2011,6.218562279,7.445608872,2.078316995,2.01254156,8.391793192,11.1073513,1.629275501,,11/2/2011,6.200068929,7.481709109,2.076842656,2.015648441,8.394703504,11.0867608,1.623570108
11/13/2011,6.223340754,7.437587919,2.078644608,2.011851164,8.391146515,11.11192669,1.630542896,,11/11/2011,6.218562279,7.445608872,2.078316995,2.01254156,8.391793192,11.1073513,1.629275501
11/18/2011,6.235286589,7.42011994,2.079463612,2.01012521,8.389529934,11.12336476,1.633710635,,11/13/2011,6.223340754,7.437587919,2.078644608,2.011851164,8.391146515,11.11192669,1.630542896
11/19/2011,6.237675695,7.416788998,2.079627408,2.009780025,8.389206641,11.1256523,1.634330903,,11/18/2011,6.235286589,7.42011994,2.079463612,2.01012521,8.389529934,11.12336476,1.633710635
11/20/2011,6.240064782,7.413458149,2.079791203,2.009434843,8.389035082,11.12791033,1.634951128,,11/19/2011,6.237675695,7.416788998,2.079627408,2.009780025,8.389206641,11.1256523,1.634330903
11/21/2011,6.242453848,7.410127396,2.079954995,2.009089662,8.388967677,11.13022456,1.635571311,,11/20/2011,6.240064782,7.413458149,2.079791203,2.009434843,8.389035082,11.12791033,1.634951128
11/22/2011,6.244842893,7.406796737,2.080118787,2.008744484,8.388900279,11.13178525,1.636191452,,11/21/2011,6.242453848,7.410127396,2.079954995,2.009089662,8.388967677,11.13022456,1.635571311
11/23/2011,6.246679651,7.403466174,2.080282576,2.008399307,8.388832882,11.13334592,1.63681155,,11/22/2011,6.244842893,7.406796737,2.080118787,2.008744484,8.388900279,11.13178525,1.636191452
11/24/2011,6.2485164,7.402311449,2.080446365,2.008054132,8.388765493,11.13490658,1.637431605,,11/23/2011,6.246679651,7.403466174,2.080282576,2.008399307,8.388832882,11.13334592,1.63681155
11/25/2011,6.250353139,7.399634015,2.080610152,2.007708959,8.38900943,11.1364672,1.638051618,,11/24/2011,6.2485164,7.402311449,2.080446365,2.008054132,8.388765493,11.13490658,1.637431605
11/26/2011,6.252189869,7.396956649,2.080773936,2.007363789,8.389253375,11.13792157,1.638671588,,11/25/2011,6.250353139,7.399634015,2.080610152,2.007708959,8.38900943,11.1364672,1.638051618
12/1/2011,6.470085824,7.629689863,2.150979265,2.072492564,8.670155538,11.51724896,1.696496495,,11/26/2011,6.252189869,7.396956649,2.080773936,2.007363789,8.389253375,11.13792157,1.638671588
12/4/2011,6.475779485,7.621391497,2.151486964,2.071422579,8.670911768,11.52231943,1.69841748,,12/1/2011,6.470085824,7.629689863,2.150979265,2.072492564,8.670155538,11.51724896,1.696496495
12/13/2011,6.492859945,7.606368131,2.153009971,2.068212737,8.673180476,11.53752969,1.704178062,,12/4/2011,6.475779485,7.621391497,2.151486964,2.071422579,8.670911768,11.52231943,1.69841748
12/15/2011,6.496655496,7.603030259,2.153348399,2.067499461,8.673684638,11.54110557,1.705457707,,12/13/2011,6.492859945,7.606368131,2.153009971,2.068212737,8.673180476,11.53752969,1.704178062
12/17/2011,6.50045101,7.615538716,2.153686821,2.066786194,8.674188799,11.54468136,1.706737177,,12/15/2011,6.496655496,7.603030259,2.153348399,2.067499461,8.673684638,11.54110557,1.705457707
12/28/2011,6.521325642,7.598309926,2.15554802,2.062863374,8.676961703,11.56434665,1.71377112,,12/17/2011,6.50045101,7.615538716,2.153686821,2.066786194,8.674188799,11.54468136,1.706737177
1/13/2012,6.533785877,7.535531956,2.152357991,2.051537254,8.657276517,11.56127119,1.719282452,,12/28/2011,6.521325642,7.598309926,2.15554802,2.062863374,8.676961703,11.56434665,1.71377112
1/14/2012,6.535678175,7.539841988,2.152526692,2.051181654,8.657527922,11.56305357,1.71991919,,1/13/2012,6.533785877,7.535531956,2.152357991,2.051537254,8.657276517,11.56127119,1.719282452
1/15/2012,6.537570462,7.535279098,2.152695393,2.050826056,8.657779319,11.56483594,1.720555885,,1/14/2012,6.535678175,7.539841988,2.152526692,2.051181654,8.657527922,11.56305357,1.71991919
1/18/2012,6.543247268,7.523026032,2.153201482,2.049759275,8.661633271,11.57679077,1.722465703,,1/15/2012,6.537570462,7.535279098,2.152695393,2.050826056,8.657779319,11.56483594,1.720555885
1/22/2012,6.550816207,7.512383539,2.153876245,2.04833693,8.666771351,11.5927299,1.725011516,,1/18/2012,6.543247268,7.523026032,2.153201482,2.049759275,8.661633271,11.57679077,1.722465703
1/23/2012,6.552708418,7.510038067,2.154044932,2.047981348,8.668055776,11.59671457,1.725647859,,1/22/2012,6.550816207,7.512383539,2.153876245,2.04833693,8.666771351,11.5927299,1.725011516
1/24/2012,6.554600619,7.507692692,2.154213617,2.04762577,8.669340167,11.60069918,1.726284159,,1/23/2012,6.552708418,7.510038067,2.154044932,2.047981348,8.668055776,11.59671457,1.725647859
1/26/2012,6.558384992,7.500562961,2.154550981,2.046914617,8.671908831,11.60866829,1.727556627,,1/24/2012,6.554600619,7.507692692,2.154213617,2.04762577,8.669340167,11.60069918,1.726284159
1/28/2012,6.562169327,7.493433551,2.15488834,2.046203473,8.67447735,11.61580235,1.728828919,,1/26/2012,6.558384992,7.500562961,2.154550981,2.046914617,8.671908831,11.60866829,1.727556627
2/4/2012,6.151193926,7.009564746,2.016967814,1.911861985,8.123242374,10.88975285,1.621456009,,1/28/2012,6.562169327,7.493433551,2.15488834,2.046203473,8.67447735,11.61580235,1.728828919
2/5/2012,6.152963942,7.0041673,2.017125598,1.91152937,8.12434378,10.89308942,1.622050765,,2/4/2012,6.151193926,7.009564746,2.016967814,1.911861985,8.123242374,10.88975285,1.621456009
2/6/2012,6.154733948,6.998770008,2.01728338,1.911196757,8.125547304,10.8961492,1.622645481,,2/5/2012,6.152963942,7.0041673,2.017125598,1.91152937,8.12434378,10.89308942,1.622050765
2/7/2012,6.156503946,6.993372871,2.017441161,1.910864146,8.126750788,10.89898423,1.623240154,,2/6/2012,6.154733948,6.998770008,2.01728338,1.911196757,8.125547304,10.8961492,1.622645481
2/8/2012,6.156616888,6.987975888,2.01759894,1.910531537,8.127954233,10.90181923,1.623834787,,2/7/2012,6.156503946,6.993372871,2.017441161,1.910864146,8.126750788,10.89898423,1.623240154
2/9/2012,6.156729846,6.987062191,2.017756717,1.910198929,8.129157645,10.9046542,1.624429379,,2/8/2012,6.156616888,6.987975888,2.01759894,1.910531537,8.127954233,10.90181923,1.623834787
2/11/2012,6.15695581,6.985234971,2.018072268,1.90953372,8.130918381,10.91032403,1.62561844,,2/9/2012,6.156729846,6.987062191,2.017756717,1.910198929,8.129157645,10.9046542,1.624429379
2/14/2012,6.157294876,6.982494581,2.018545582,1.908535921,8.133559219,10.91884381,1.627401725,,2/11/2012,6.15695581,6.985234971,2.018072268,1.90953372,8.130918381,10.91032403,1.62561844
2/15/2012,6.15740793,6.981786959,2.01870335,1.908203325,8.134439433,10.92168368,1.628001148,,2/14/2012,6.157294876,6.982494581,2.018545582,1.908535921,8.133559219,10.91884381,1.627401725
2/16/2012,6.157521,6.981956077,2.018861117,1.907870732,8.135319607,10.92452351,1.628600531,,2/15/2012,6.15740793,6.981786959,2.01870335,1.908203325,8.134439433,10.92168368,1.628001148
2/17/2012,6.157634087,6.982125168,2.019018882,1.90753814,8.136199749,10.92725431,1.629199874,,2/16/2012,6.157521,6.981956077,2.018861117,1.907870732,8.135319607,10.92452351,1.628600531
2/18/2012,6.157747188,6.982294233,2.019176645,1.90720555,8.137079859,10.92899424,1.629799175,,2/17/2012,6.157634087,6.982125168,2.019018882,1.90753814,8.136199749,10.92725431,1.629199874
2/19/2012,6.158567482,6.982463272,2.019334408,1.906872962,8.13795993,10.93073415,1.630398435,,2/18/2012,6.157747188,6.982294233,2.019176645,1.90720555,8.137079859,10.92899424,1.629799175
2/20/2012,6.15938778,6.987464593,2.019492168,1.906540376,8.138839969,10.93247404,1.630997654,,2/19/2012,6.158567482,6.982463272,2.019334408,1.906872962,8.13795993,10.93073415,1.630398435
2/22/2012,6.161028393,6.985667589,2.019807685,1.90587521,8.140599944,10.93595375,1.632195968,,2/20/2012,6.15938778,6.987464593,2.019492168,1.906540376,8.138839969,10.93247404,1.630997654
2/28/2012,6.16595036,6.980277718,2.020754197,1.903879758,8.145879037,10.94612631,1.635789925,,2/22/2012,6.161028393,6.985667589,2.019807685,1.90587521,8.140599944,10.93595375,1.632195968
2/29/2012,6.166770706,6.979379572,2.020911944,1.90354719,8.146758767,10.94771359,1.636388775,,2/28/2012,6.16595036,6.980277718,2.020754197,1.903879758,8.145879037,10.94612631,1.635789925
3/1/2012,6.656279107,7.459756058,2.160453806,2.034470804,8.709544558,11.70442505,1.749883278,,2/29/2012,6.166770706,6.979379572,2.020911944,1.90354719,8.146758767,10.94771359,1.636388775
3/2/2012,6.720492127,7.466675961,2.160622428,2.034115304,8.710484883,11.70612176,1.750523339,,3/1/2012,6.656279107,7.459756058,2.160453806,2.034470804,8.709544558,11.70442505,1.749883278
3/3/2012,6.784704297,7.473595751,2.160791049,2.033759806,8.711258825,11.70781845,1.751163356,,3/2/2012,6.720492127,7.466675961,2.160622428,2.034115304,8.710484883,11.70612176,1.750523339
3/4/2012,6.848892109,7.470478228,2.160959668,2.03340431,8.712072346,11.71325839,1.7518038,,3/3/2012,6.784704297,7.473595751,2.160791049,2.033759806,8.711258825,11.70781845,1.751163356
3/5/2012,6.913116934,7.467360818,2.161128285,2.033048817,8.712885842,11.71495173,1.752444201,,3/4/2012,6.848892109,7.470478228,2.160959668,2.03340431,8.712072346,11.71325839,1.7518038
3/6/2012,6.97734091,7.464243522,2.161245694,2.032693325,8.713699312,11.71664505,1.753084557,,3/5/2012,6.913116934,7.467360818,2.161128285,2.033048817,8.712885842,11.71495173,1.752444201
3/7/2012,7.041564036,7.46112634,2.161363101,2.032323519,8.714513274,11.71833834,1.753173677,,3/6/2012,6.97734091,7.464243522,2.161245694,2.032693325,8.713699312,11.71664505,1.753084557
3/8/2012,7.105786312,7.458121142,2.161480506,2.031978332,8.721848865,11.72003161,1.753770703,,3/7/2012,7.041564036,7.46112634,2.161363101,2.032323519,8.714513274,11.71833834,1.753173677
3/9/2012,7.17000774,7.455116058,2.161597911,2.031633146,8.722469754,11.72172487,1.753184928,,3/8/2012,7.105786312,7.458121142,2.161480506,2.031978332,8.721848865,11.72003161,1.753770703
3/10/2012,7.234228318,7.452111087,2.161715314,2.031287962,8.723090627,11.72330042,1.753475409,,3/9/2012,7.17000774,7.455116058,2.161597911,2.031633146,8.722469754,11.72172487,1.753184928
3/11/2012,7.265770376,7.449106229,2.161838189,2.030947009,8.723711567,11.72423496,1.753765848,,3/10/2012,7.234228318,7.452111087,2.161715314,2.031287962,8.723090627,11.72330042,1.753475409
3/12/2012,7.204026702,7.446101484,2.161961062,2.030606058,8.724328043,11.7251695,1.754056247,,3/11/2012,7.265770376,7.449106229,2.161838189,2.030947009,8.723711567,11.72423496,1.753765848
3/13/2012,7.14228387,7.450831425,2.162083934,2.030104335,8.724944647,11.72610402,1.755377012,,3/12/2012,7.204026702,7.446101484,2.161961062,2.030606058,8.724328043,11.7251695,1.754056247
3/14/2012,7.080541879,7.455561255,2.162206805,2.029850336,8.725561217,11.72664333,1.755639942,,3/13/2012,7.14228387,7.450831425,2.162083934,2.030104335,8.724944647,11.72610402,1.755377012
3/15/2012,7.01880073,7.458923577,2.162329674,2.029596338,8.726177778,11.72758576,1.75590283,,3/14/2012,7.080541879,7.455561255,2.162206805,2.029850336,8.725561217,11.72664333,1.755639942
3/19/2012,6.732281877,7.472372616,2.162014029,2.028580365,8.728643769,11.7519993,1.745045377,,3/15/2012,7.01880073,7.458923577,2.162329674,2.029596338,8.726177778,11.72758576,1.75590283
3/22/2012,6.517401982,7.473836577,2.161777303,2.0278184,8.730493037,11.77030902,1.736903371,,3/19/2012,6.732281877,7.472372616,2.162014029,2.028580365,8.728643769,11.7519993,1.745045377
3/27/2012,6.47302127,7.476276115,2.161382778,2.026548489,8.733574691,11.80082441,1.723335425,,3/22/2012,6.517401982,7.473836577,2.161777303,2.0278184,8.730493037,11.77030902,1.736903371
3/29/2012,6.455269263,7.477251792,2.161224973,2.026040536,8.734807195,11.81593966,1.717908969,,3/27/2012,6.47302127,7.476276115,2.161382778,2.026548489,8.733574691,11.80082441,1.723335425
3/30/2012,6.446393319,7.477739601,2.161146072,2.025786561,8.735423409,11.82349719,1.716530659,,3/29/2012,6.455269263,7.477251792,2.161224973,2.026040536,8.734807195,11.81593966,1.717908969
4/1/2012,6.221266016,7.240571384,2.091278974,1.959947048,8.454828172,11.45672139,1.656380579,,3/30/2012,6.446393319,7.477739601,2.161146072,2.025786561,8.735423409,11.82349719,1.716530659
4/2/2012,6.212676509,7.242595914,2.09120262,1.95970127,8.455424451,11.46403497,1.653991666,,4/1/2012,6.221266016,7.240571384,2.091278974,1.959947048,8.454828172,11.45672139,1.656380579
4/5/2012,6.186747802,7.248669243,2.090973566,1.958963947,8.457213148,11.48597538,1.64682553,,4/2/2012,6.212676509,7.242595914,2.09120262,1.95970127,8.455424451,11.46403497,1.653991666
4/7/2012,6.169462182,7.252717912,2.090820867,1.958472405,8.4584055,11.50060205,1.641457086,,4/5/2012,6.186747802,7.248669243,2.090973566,1.958963947,8.457213148,11.48597538,1.64682553
4/15/2012,6.100321174,7.268910857,2.090210102,1.956506296,8.463174049,11.57226553,1.619987324,,4/7/2012,6.169462182,7.252717912,2.090820867,1.958472405,8.4584055,11.50060205,1.641457086
4/18/2012,6.102772544,7.286220085,2.090423075,1.95576903,8.45971277,11.56419458,1.622455865,,4/15/2012,6.100321174,7.268910857,2.090210102,1.956506296,8.463174049,11.57226553,1.619987324
4/26/2012,6.109310075,7.332367304,2.090990977,1.95380305,8.450483197,11.53706688,1.629035401,,4/18/2012,6.102772544,7.286220085,2.090423075,1.95576903,8.45971277,11.56419458,1.622455865
4/30/2012,6.112579137,7.354879802,2.091274915,1.952820095,8.447483607,11.52350335,1.6323234,,4/26/2012,6.109310075,7.332367304,2.090990977,1.95380305,8.450483197,11.53706688,1.629035401
5/1/2012,6.317176314,7.605889571,2.161057428,2.017660172,8.728291512,11.90411626,1.687583389,,4/30/2012,6.112579137,7.354879802,2.091274915,1.952820095,8.447483607,11.52350335,1.6323234
5/2/2012,6.318020867,7.611736429,2.161130777,2.017406247,8.727516639,11.9006124,1.688432523,,5/1/2012,6.317176314,7.605889571,2.161057428,2.017660172,8.728291512,11.90411626,1.687583389
